t,channel,censored,rate
8.94,tau_R,0,0.0
8.950000000000001,tau_R,0,0.0
8.96,tau_R,0,0.0
8.97,tau_R,0,0.0
8.98,tau_R,0,0.0
8.99,tau_R,0,0.0
9.0,tau_R,0,0.0
9.01,tau_R,0,0.0
9.02,tau_R,0,0.0
9.03,tau_R,0,0.0
9.040000000000001,tau_R,0,0.0
9.05,tau_R,0,0.0
9.06,tau_R,0,0.0
9.07,tau_R,0,0.0
9.08,tau_R,0,0.0
9.09,tau_R,0,0.0
9.1,tau_R,0,0.0
9.11,tau_R,0,0.0
9.120000000000001,tau_R,0,0.0
9.13,tau_R,0,0.0
9.14,tau_R,0,0.0
9.15,tau_R,0,0.0
9.16,tau_R,0,0.0
9.17,tau_R,0,0.0
9.18,tau_R,0,0.0
9.19,tau_R,0,0.0
9.200000000000001,tau_R,0,0.0
9.21,tau_R,0,0.0
9.22,tau_R,0,0.0
9.23,tau_R,0,0.0
9.24,tau_R,0,0.0
9.25,tau_R,0,0.0
9.26,tau_R,0,0.0
9.27,tau_R,0,0.0
9.28,tau_R,0,0.0
9.290000000000001,tau_R,0,0.0
9.3,tau_R,0,0.0
9.31,tau_R,0,0.0
9.32,tau_R,0,0.0
9.33,tau_R,0,0.0
9.34,tau_R,0,0.0
9.35,tau_R,0,0.0
9.36,tau_R,0,0.0
9.370000000000001,tau_R,0,0.0
9.38,tau_R,0,0.0
9.39,tau_R,0,0.0
9.4,tau_R,0,0.0
9.41,tau_R,0,0.0
9.42,tau_R,0,0.0
9.43,tau_R,0,0.0
9.44,tau_R,0,0.0
9.450000000000001,tau_R,0,0.0
9.46,tau_R,0,0.0
9.47,tau_R,0,0.0
9.48,tau_R,0,0.0
9.49,tau_R,0,0.0
9.5,tau_R,0,0.0
9.51,tau_R,0,0.0
9.52,tau_R,0,0.0
9.53,tau_R,0,0.0
9.540000000000001,tau_R,0,0.0
9.55,tau_R,0,0.0
9.56,tau_R,0,0.0
9.57,tau_R,0,0.0
9.58,tau_R,0,0.0
9.59,tau_R,0,0.0
9.6,tau_R,0,0.0
9.61,tau_R,0,0.0
9.620000000000001,tau_R,0,0.0
9.63,tau_R,0,0.0
9.64,tau_R,0,0.0
9.65,tau_R,0,0.0
9.66,tau_R,0,0.0
9.67,tau_R,0,0.0
9.68,tau_R,0,0.0
9.69,tau_R,0,0.0
9.700000000000001,tau_R,0,0.0
9.71,tau_R,0,0.0
9.72,tau_R,0,0.0
9.73,tau_R,0,0.0
9.74,tau_R,0,0.0
9.75,tau_R,0,0.0
9.76,tau_R,1,1.0
9.77,tau_R,1,1.0
9.78,tau_R,1,1.0
9.790000000000001,tau_R,1,1.0
9.8,tau_R,1,1.0
9.81,tau_R,1,1.0
9.82,tau_R,1,1.0
9.83,tau_R,1,1.0
9.84,tau_R,1,1.0
9.85,tau_R,1,1.0
9.86,tau_R,1,1.0
9.870000000000001,tau_R,1,1.0
9.88,tau_R,1,1.0
9.89,tau_R,1,1.0
9.9,tau_R,1,1.0
9.91,tau_R,1,1.0
9.92,tau_R,1,1.0
9.93,tau_R,1,1.0
9.94,tau_R,1,1.0
9.950000000000001,tau_R,1,1.0
9.96,tau_R,1,1.0
9.97,tau_R,1,1.0
9.98,tau_R,1,1.0
9.99,tau_R,1,1.0
