t,tau_R
15.72,0.42
15.73,0.4
15.74,0.39
15.75,0.35000000000000003
15.76,0.37
15.77,0.35000000000000003
15.780000000000001,0.32
15.790000000000001,0.31
15.8,0.3
15.81,0.29
15.82,0.28
15.83,0.27
15.84,0.26
15.85,0.24
15.860000000000001,0.24
15.870000000000001,0.22
15.88,0.22
15.89,0.2
15.9,0.2
15.91,0.18
15.92,0.17
15.93,0.16
15.94,0.55
15.950000000000001,0.44
15.96,0.43
15.97,0.52
15.98,0.56
15.99,0.56
16.0,0.51
16.01,0.48
16.02,0.52
16.03,0.52
16.04,0.5
16.05,0.49
16.06,0.43
16.07,0.44
16.080000000000002,0.41000000000000003
16.09,0.3
16.1,0.23
16.11,0.22
16.12,0.21
16.13,0.16
16.14,0.18
16.15,0.17
16.16,0.54
16.17,0.53
16.18,0.53
16.19,0.56
16.2,0.52
16.21,0.56
16.22,0.53
16.23,0.49
16.240000000000002,0.46
16.25,0.46
16.26,0.44
16.27,0.42
16.28,0.42
16.29,0.4
16.3,0.38
16.31,0.37
16.32,0.37
16.330000000000002,0.33
16.34,0.32
16.35,0.31
16.36,0.3
16.37,0.29
16.38,0.28
16.39,0.26
16.4,0.26
16.41,0.25
16.42,0.24
16.43,0.23
16.44,0.21
16.45,0.2
16.46,0.19
16.47,0.17
16.48,0.18
16.490000000000002,0.56
16.5,0.51
16.51,0.56
16.52,0.55
16.53,0.54
16.54,0.54
16.55,0.55
16.56,0.53
16.57,0.55
16.580000000000002,0.54
16.59,0.5
16.6,0.49
16.61,0.47000000000000003
16.62,0.45
16.63,0.44
16.64,0.4
16.65,0.36
16.66,0.23
16.67,0.22
16.68,0.18
16.69,0.16
16.7,0.56
16.71,0.56
16.72,0.55
16.73,0.54
16.740000000000002,0.53
16.75,0.53
16.76,0.52
16.77,0.54
16.78,0.5
16.79,0.52
16.8,0.48
16.81,0.46
16.82,0.44
16.830000000000002,0.44
16.84,0.43
16.85,0.38
16.86,0.37
16.87,0.36
16.88,0.35000000000000003
16.89,0.35000000000000003
16.9,0.34
16.91,0.32
16.92,0.31
16.93,0.29
16.94,0.28
16.95,0.27
16.96,0.25
16.97,0.25
16.98,0.24
16.990000000000002,0.22
17.0,0.22
17.01,0.2
17.02,0.19
17.03,0.18
17.04,0.17
17.05,0.16
17.06,0.42
17.07,0.53
17.080000000000002,0.53
17.09,0.52
17.1,0.54
17.11,0.53
17.12,0.52
17.13,0.53
17.14,0.5
17.150000000000002,0.51
17.16,0.5
17.17,0.47000000000000003
17.18,0.43
17.19,0.42
17.2,0.4
17.21,0.27
17.22,0.22
17.23,0.18
17.240000000000002,0.17
17.25,0.16
17.26,0.16
17.27,0.55
17.28,0.54
17.29,0.53
17.3,0.52
17.31,0.53
17.32,0.52
17.330000000000002,0.51
17.34,0.5
17.35,0.47000000000000003
17.36,0.46
17.37,0.43
17.38,0.44
17.39,0.43
17.400000000000002,0.4
17.41,0.38
17.42,0.38
17.43,0.36
17.44,0.33
17.45,0.32
17.46,0.33
17.47,0.31
17.48,0.29
17.490000000000002,0.27
17.5,0.27
17.51,0.26
17.52,0.26
17.53,0.25
17.54,0.23
17.55,0.22
17.56,0.21
17.57,0.2
17.580000000000002,0.18
17.59,0.18
17.6,0.16
17.61,0.56
17.62,0.54
17.63,0.53
17.64,0.54
17.650000000000002,0.53
17.66,0.54
17.67,0.55
17.68,0.52
17.69,0.53
17.7,0.48
17.71,0.51
17.72,0.45
17.73,0.44
17.740000000000002,0.42
17.75,0.41000000000000003
17.76,0.4
17.77,0.23
17.78,0.21
17.79,0.18
17.8,0.16
17.81,0.16
17.82,0.54
17.830000000000002,0.53
17.84,0.54
17.85,0.54
17.86,0.52
17.87,0.53
17.88,0.51
17.89,0.52
17.900000000000002,0.51
17.91,0.47000000000000003
17.92,0.46
17.93,0.45
17.94,0.41000000000000003
17.95,0.4
17.96,0.39
17.97,0.54
17.98,0.37
17.990000000000002,0.54
18.0,0.33
18.01,0.32
18.02,0.31
18.03,0.3
18.04,0.28
18.05,0.28
18.06,0.27
18.07,0.26
18.080000000000002,0.25
18.09,0.25
18.1,0.23
18.11,0.22
18.12,0.2
18.13,0.2
18.14,0.18
18.150000000000002,0.17
18.16,0.16
18.17,0.46
18.18,0.55
18.19,0.54
18.2,0.56
18.21,0.53
18.22,0.56
18.23,0.51
18.240000000000002,0.53
18.25,0.53
18.26,0.48
18.27,0.5
18.28,0.5
18.29,0.45
18.3,0.44
18.31,0.32
18.32,0.25
18.330000000000002,0.24
18.34,0.21
18.35,0.16
18.36,0.16
18.37,0.17
18.38,0.55
18.39,0.56
18.400000000000002,0.55
18.41,0.54
18.42,0.53
18.43,0.52
18.44,0.49
18.45,0.52
18.46,0.49
18.47,0.48
18.48,0.44
18.490000000000002,0.43
18.5,0.42
18.51,0.4
18.52,0.39
18.53,0.37
18.54,0.37
18.55,0.35000000000000003
18.56,0.34
18.57,0.31
18.580000000000002,0.32
18.59,0.29
18.6,0.28
18.61,0.27
18.62,0.26
18.63,0.22
18.64,0.24
18.650000000000002,0.23
18.66,0.51
18.67,0.21
18.68,0.2
18.69,0.19
18.7,0.19
18.71,0.46
18.72,0.51
18.73,0.53
18.740000000000002,0.52
18.75,0.51
18.76,0.5
18.77,0.51
18.78,0.53
18.79,0.52
18.8,0.51
18.81,0.5
18.82,0.49
18.830000000000002,0.48
18.84,0.47000000000000003
18.85,0.41000000000000003
18.86,0.4
18.87,0.39
18.88,0.23
18.89,0.22
18.900000000000002,0.19
18.91,0.17
18.92,0.56
18.93,0.55
18.94,0.54
18.95,0.54
18.96,0.53
18.97,0.55
18.98,0.51
18.990000000000002,0.53
19.0,0.49
19.01,0.51
19.02,0.47000000000000003
19.03,0.46
19.04,0.45
19.05,0.43
19.06,0.42
19.07,0.41000000000000003
19.080000000000002,0.38
19.09,0.37
19.1,0.36
19.11,0.34
19.12,0.32
19.13,0.32
19.14,0.3
19.150000000000002,0.29
19.16,0.28
19.17,0.27
19.18,0.27
19.19,0.25
19.2,0.24
19.21,0.23
19.22,0.22
19.23,0.2
19.240000000000002,0.2
19.25,0.18
19.26,0.16
19.27,0.16
19.28,0.56
19.29,0.54
19.3,0.54
19.31,0.54
19.32,0.53
19.330000000000002,0.52
19.34,0.55
19.35,0.5
19.36,0.49
19.37,0.48
19.38,0.47000000000000003
19.39,0.46
19.400000000000002,0.45
19.41,0.42
19.42,0.44
19.43,0.32
19.44,0.23
19.45,0.2
19.46,0.17
19.47,0.18
19.48,0.16
19.490000000000002,0.56
19.5,0.56
19.51,0.54
19.52,0.55
19.53,0.54
19.54,0.53
19.55,0.5
19.56,0.49
19.57,0.5
19.580000000000002,0.47000000000000003
19.59,0.46
19.6,0.45
19.61,0.42
19.62,0.41000000000000003
19.63,0.39
19.64,0.38
19.650000000000002,0.35000000000000003
19.66,0.35000000000000003
19.67,0.33
19.68,0.32
19.69,0.31
19.7,0.3
19.71,0.29
19.72,0.28
19.73,0.27
19.740000000000002,0.26
19.75,0.24
19.76,0.24
19.77,0.21
19.78,0.21
19.79,0.19
19.8,0.19
19.81,0.18
19.82,0.16
19.830000000000002,0.16
19.84,0.44
19.85,0.53
19.86,0.52
19.87,0.51
19.88,0.5
19.89,0.52
19.900000000000002,0.48
19.91,0.47000000000000003
19.92,1.09
19.93,0.48
19.94,0.44
19.95,0.43
19.96,0.41000000000000003
19.97,0.4
19.98,0.3
19.990000000000002,0.28
20.0,0.21
20.01,0.2
20.02,0.17
20.03,0.16
20.04,0.16
20.05,0.54
20.06,0.53
20.07,0.54
20.080000000000002,0.53
20.09,0.55
20.1,0.51
20.11,0.53
20.12,0.48
20.13,0.49
20.14,0.46
20.150000000000002,0.44
20.16,0.43
20.17,0.41000000000000003
20.18,0.4
20.19,0.39
20.2,0.38
20.21,0.35000000000000003
20.22,0.35000000000000003
20.23,0.32
20.240000000000002,0.32
20.25,0.3
20.26,0.3
20.27,0.27
20.28,0.26
20.29,0.26
20.3,0.25
20.31,0.24
20.32,0.23
20.330000000000002,0.22
20.34,0.2
20.35,0.19
20.36,0.18
20.37,0.17
20.38,0.5700000000000001
20.39,0.54
20.400000000000002,0.53
20.41,0.58
20.42,0.53
20.43,0.52
20.44,0.51
20.45,0.5
20.46,0.53
20.47,0.52
20.48,0.47000000000000003
20.490000000000002,0.46
20.5,0.45
20.51,0.42
20.52,0.43
20.53,0.4
20.54,0.32
20.55,0.23
20.56,0.21
20.57,0.18
20.580000000000002,0.16
20.59,0.56
20.6,0.56
20.61,0.55
20.62,0.54
20.63,0.53
20.64,0.53
20.650000000000002,0.55
20.66,0.5
20.67,1.09
20.68,0.48
20.69,0.47000000000000003
20.7,0.46
20.71,0.43
20.72,0.42
20.73,0.41000000000000003
20.740000000000002,0.4
20.75,0.38
20.76,0.37
20.77,0.35000000000000003
20.78,0.33
20.79,0.31
20.8,0.31
20.81,0.3
20.82,0.29
20.830000000000002,0.28
20.84,0.27
20.85,0.26
20.86,0.24
20.87,0.24
20.88,0.22
20.89,0.22
20.900000000000002,0.2
20.91,0.19
20.92,0.18
20.93,0.16
20.94,0.55
20.95,0.56
20.96,0.51
20.97,0.54
20.98,0.52
20.990000000000002,0.56
21.0,0.51
21.01,0.54
21.02,0.53
21.03,0.52
21.04,0.51
21.05,0.5
21.06,0.45
21.07,0.44
21.080000000000002,0.42
21.09,0.41000000000000003
21.1,0.27
21.11,0.24
21.12,0.21
21.13,0.18
21.14,0.16
21.150000000000002,0.16
21.16,0.55
21.17,0.55
21.18,0.54
21.19,0.53
21.2,0.53
21.21,0.52
21.22,0.5
21.23,0.49
21.240000000000002,0.47000000000000003
21.25,0.48
21.26,0.45
21.27,0.44
21.28,0.41000000000000003
21.29,0.4
21.3,0.4
21.31,0.38
21.32,0.37
21.330000000000002,0.34
21.34,0.33
21.35,0.32
21.36,0.31
21.37,0.28
21.38,0.29
21.39,0.28
21.400000000000002,0.27
21.41,0.26
21.42,0.25
21.43,0.48
21.44,0.23
21.45,0.22
21.46,0.19
21.47,0.18
21.48,0.43
21.490000000000002,0.16
21.5,0.16
21.51,0.58
21.52,0.54
21.53,0.53
21.54,0.52
21.55,0.54
21.56,0.55
21.57,0.54
21.580000000000002,0.55
21.59,0.5
21.6,0.51
21.61,0.5
21.62,0.47000000000000003
21.63,0.46
21.64,0.4
21.650000000000002,0.39
21.66,0.36
21.67,0.19
21.68,0.18
21.69,0.16
21.7,0.18
21.71,0.54
21.72,0.55
21.73,0.54
21.740000000000002,0.53
21.75,0.53
21.76,0.54
21.77,0.54
21.78,0.53
21.79,0.48
21.8,0.47000000000000003
21.81,0.46
21.82,0.45
21.830000000000002,0.42
21.84,0.41000000000000003
21.85,0.38
21.86,0.17
21.87,0.36
21.88,0.35000000000000003
21.89,0.34
21.900000000000002,0.33
21.91,0.56
21.92,0.29
21.93,0.28
21.94,0.5
21.95,0.26
21.96,0.25
21.97,0.47000000000000003
21.98,0.23
21.990000000000002,0.22
22.0,0.21
22.01,0.2
22.02,0.19
22.03,0.18
22.04,0.16
22.05,0.16
22.06,0.55
22.07,0.54
22.080000000000002,0.53
22.09,0.55
22.1,0.54
22.11,0.53
22.12,0.52
22.13,0.55
22.14,0.5
22.150000000000002,0.49
22.16,0.48
22.17,0.47000000000000003
22.18,0.46
22.19,0.42
22.2,0.41000000000000003
22.21,0.28
22.22,0.27
22.23,0.19
22.240000000000002,0.17
22.25,0.16
22.26,0.55
22.27,0.56
22.28,0.55
22.29,0.54
22.3,0.54
22.31,0.53
22.32,0.52
22.330000000000002,0.51
22.34,0.5
22.35,0.48
22.36,0.46
22.37,0.46
22.38,0.43
22.39,0.42
22.400000000000002,0.41000000000000003
22.41,0.38
22.42,0.37
22.43,0.35000000000000003
22.44,0.34
22.45,0.33
22.46,0.32
22.47,0.31
22.48,0.28
22.490000000000002,0.27
22.5,0.26
22.51,0.27
22.52,0.24
22.53,0.23
22.54,0.22
22.55,0.21
22.56,0.2
22.57,0.19
22.580000000000002,0.18
22.59,0.17
22.6,0.16
22.61,0.46
22.62,0.45
22.63,0.44
22.64,0.55
22.650000000000002,0.53
22.66,0.53
22.67,0.53
22.68,0.52
22.69,0.51
22.7,0.5
22.71,0.49
22.72,0.47000000000000003
22.73,0.42
22.740000000000002,0.44
22.75,0.43
22.76,0.28
22.77,0.27
22.78,0.19
22.79,0.17
22.8,0.17
22.81,0.17
22.82,0.16
22.830000000000002,0.53
22.84,0.56
22.85,0.55
22.86,0.54
22.87,0.53
22.88,0.52
22.89,0.51
22.900000000000002,0.5
22.91,0.49
22.92,0.44
22.93,0.43
22.94,0.41000000000000003
22.95,0.41000000000000003
22.96,0.39
22.97,0.37
22.98,0.37
22.990000000000002,0.35000000000000003
23.0,0.33
23.01,0.32
23.02,0.31
23.03,0.3
23.04,0.27
23.05,0.28
23.06,0.27
23.07,0.24
23.080000000000002,0.25
23.09,0.22
23.1,0.21
23.11,0.2
23.12,0.19
23.13,0.2
23.14,0.17
23.150000000000002,0.17
23.16,0.16
23.17,0.53
23.18,0.52
23.19,0.52
23.2,0.5700000000000001
23.21,0.5
23.22,0.55
23.23,0.54
23.240000000000002,0.47000000000000003
23.25,0.52
23.26,0.45
23.27,0.44
23.28,0.49
23.29,0.43
23.3,0.41000000000000003
23.31,0.34
23.32,0.34
23.330000000000002,0.22
23.34,0.19
23.35,0.16
23.36,0.16
23.37,0.17
23.38,0.54
23.39,0.53
23.400000000000002,0.55
23.41,0.54
23.42,0.53
23.43,0.52
23.44,0.51
23.45,0.5
23.46,0.49
23.47,0.48
23.48,0.45
23.490000000000002,0.43
23.5,0.43
23.51,0.41000000000000003
23.52,0.4
23.53,0.37
23.54,0.37
23.55,0.35000000000000003
23.56,0.34
23.57,0.33
23.580000000000002,0.32
23.59,0.31
23.6,0.3
23.61,0.27
23.62,0.26
23.63,0.27
23.64,0.24
23.650000000000002,0.22
23.66,0.21
23.67,0.2
23.68,0.22
23.69,0.18
23.7,0.16
23.71,0.54
23.72,0.5700000000000001
23.73,0.52
23.740000000000002,0.46
23.75,0.54
23.76,0.49
23.77,0.54
23.78,0.55
23.79,0.51
23.8,0.5
23.81,0.5
23.82,0.49
23.830000000000002,0.46
23.84,0.45
23.85,0.4
23.86,0.39
23.87,0.33
23.88,0.26
23.89,0.27
23.900000000000002,0.2
23.91,0.16
23.92,0.16
23.93,0.55
23.94,0.53
23.95,0.55
23.96,0.5700000000000001
23.97,0.53
23.98,0.55
23.990000000000002,0.51
24.0,0.5
24.01,0.49
24.02,0.48
24.03,0.47000000000000003
24.04,0.46
24.05,0.42
24.060000000000002,0.41000000000000003
24.07,0.4
24.080000000000002,0.39
24.09,0.38
24.1,0.34
24.11,0.33
24.12,0.32
24.13,0.32
24.14,0.3
24.150000000000002,0.29
24.16,0.28
24.17,0.27
24.18,0.26
24.19,0.25
24.2,0.47000000000000003
24.21,0.23
24.22,0.22
24.23,0.44
24.240000000000002,0.43
24.25,0.17
24.26,0.16
24.27,0.16
24.28,0.52
24.29,0.54
24.3,0.53
24.310000000000002,0.56
24.32,0.51
24.330000000000002,0.54
24.34,0.53
24.35,0.54
24.36,0.53
24.37,0.5
24.38,0.51
24.39,0.44
24.400000000000002,0.43
24.41,0.42
24.42,0.38
24.43,0.24
24.44,0.24
24.45,0.21
24.46,0.22
24.47,0.16
24.48,0.54
24.490000000000002,0.54
24.5,0.54
24.51,0.53
24.52,0.54
24.53,0.54
24.54,0.53
24.55,0.52
24.560000000000002,0.51
24.57,0.5
24.580000000000002,0.46
24.59,0.45
24.6,0.44
24.61,0.42
24.62,0.4
24.63,0.39
24.64,0.38
24.650000000000002,0.37
24.66,0.36
24.67,0.32
24.68,0.32
24.69,0.3
24.7,0.3
24.71,0.28
24.72,0.27
24.73,0.27
24.740000000000002,0.25
24.75,0.24
24.76,0.24
24.77,0.22
24.78,0.21
24.79,0.2
24.8,0.19
24.810000000000002,0.18
24.82,0.17
24.830000000000002,0.5700000000000001
24.84,0.56
24.85,0.53
24.86,0.53
24.87,0.53
24.88,0.52
24.89,0.55
24.900000000000002,0.58
24.91,0.5700000000000001
24.92,0.5
24.93,0.47000000000000003
24.94,0.48
24.95,0.49
24.96,0.44
24.97,0.43
24.98,0.4
24.990000000000002,0.25
25.0,0.19
25.01,0.18
25.02,0.16
25.03,0.17
25.04,0.56
25.05,0.55
25.060000000000002,0.54
25.07,0.55
25.080000000000002,0.52
25.09,0.53
25.1,0.54
25.11,0.51
25.12,0.52
25.13,0.47000000000000003
25.14,0.46
25.150000000000002,0.45
25.16,0.56
25.17,0.43
25.18,0.41000000000000003
25.19,0.37
25.2,0.38
25.21,0.35000000000000003
25.22,0.34
25.23,0.33
25.240000000000002,0.3
25.25,0.29
25.26,0.28
25.27,0.27
25.28,0.26
25.29,0.27
25.3,0.26
25.310000000000002,0.23
25.32,0.22
25.330000000000002,0.21
25.34,0.2
25.35,0.19
25.36,0.18
25.37,0.17
25.38,0.16
25.39,0.16
25.400000000000002,0.55
25.41,0.54
25.42,0.55
25.43,0.54
25.44,0.54
25.45,0.53
25.46,0.52
25.47,0.51
25.48,0.53
25.490000000000002,0.49
25.5,0.47000000000000003
25.51,0.44
25.52,0.43
25.53,0.42
25.54,0.27
25.55,0.27
25.560000000000002,0.19
25.57,0.18
25.580000000000002,0.17
25.59,0.16
25.6,0.55
25.61,0.54
25.62,0.53
25.63,0.52
25.64,0.54
25.650000000000002,0.5
25.66,0.52
25.67,0.48
25.68,0.47000000000000003
25.69,0.46
25.7,0.45
25.71,0.44
25.72,0.43
25.73,0.41000000000000003
25.740000000000002,0.4
25.75,0.36
25.76,0.35000000000000003
25.77,0.35000000000000003
25.78,0.33
25.79,0.32
25.8,0.31
25.810000000000002,0.3
25.82,0.29
25.830000000000002,0.28
25.84,0.26
25.85,0.25
25.86,0.25
25.87,0.24
25.88,0.23
25.89,0.22
25.900000000000002,0.21
25.91,0.19
25.92,0.18
25.93,0.17
25.94,0.16
25.95,0.53
25.96,0.52
25.97,0.54
25.98,0.56
25.990000000000002,0.51
26.0,0.54
26.01,0.55
26.02,0.52
26.03,0.51
26.04,0.5
26.05,0.5
26.060000000000002,0.48
26.07,0.44
26.080000000000002,0.43
26.09,0.4
26.1,0.35000000000000003
26.11,0.24
26.12,0.21
26.13,0.17
26.14,0.16
26.150000000000002,0.56
26.16,0.55
26.17,0.54
26.18,0.55
26.19,0.54
26.2,0.52
26.21,0.54
26.22,0.51
26.23,0.49
26.240000000000002,0.49
26.25,0.47000000000000003
26.26,0.46
26.27,0.44
26.28,0.4
26.29,0.42
26.3,0.38
26.310000000000002,0.37
26.32,0.36
26.330000000000002,0.35000000000000003
26.34,0.51
26.35,0.51
26.36,0.31
26.37,0.51
26.38,0.29
26.39,0.47000000000000003
26.400000000000002,0.48
26.41,0.45
26.42,0.46
26.43,0.45
26.44,0.22
26.45,0.2
26.46,0.21
26.47,0.19
26.48,0.16
26.490000000000002,0.16
26.5,0.55
26.51,0.56
26.52,0.55
26.53,0.54
26.54,0.55
26.55,0.54
26.560000000000002,0.53
26.57,0.54
26.580000000000002,0.51
26.59,0.52
26.6,0.49
26.61,0.48
26.62,0.47000000000000003
26.63,0.42
26.64,0.28
26.650000000000002,0.27
26.66,0.26
26.67,0.25
26.68,0.17
26.69,0.16
26.7,0.16
26.71,0.55
26.72,0.54
26.73,0.54
26.740000000000002,0.54
26.75,0.56
26.76,0.55
26.77,0.5
26.78,0.49
26.79,0.47000000000000003
26.8,0.46
26.810000000000002,0.46
26.82,0.44
26.830000000000002,0.43
26.84,0.42
26.85,0.4
26.86,0.37
26.87,0.36
26.88,0.35000000000000003
26.89,0.34
26.900000000000002,0.33
26.91,0.32
26.92,0.16
26.93,0.29
26.94,0.3
26.95,0.27
26.96,0.27
26.97,0.25
26.98,0.24
26.990000000000002,0.22
27.0,0.24
27.01,0.2
27.02,0.19
27.03,0.18
27.04,0.17
27.05,0.16
27.060000000000002,0.16
27.07,0.48
27.080000000000002,0.47000000000000003
27.09,0.54
27.1,0.53
27.11,0.52
27.12,0.52
27.13,0.51
27.14,inf
27.150000000000002,0.49
27.16,0.47000000000000003
27.17,0.46
27.18,0.41000000000000003
27.19,0.4
27.2,0.39
27.21,0.32
27.22,0.26
27.23,0.18
27.240000000000002,0.17
27.25,0.17
27.26,0.56
27.27,0.56
27.28,0.56
27.29,0.54
27.3,0.54
27.310000000000002,0.53
27.32,0.52
27.330000000000002,0.5
27.34,0.5
27.35,0.49
27.36,0.47000000000000003
27.37,0.44
27.38,0.44
27.39,0.41000000000000003
27.400000000000002,0.4
27.41,0.38
27.42,0.37
27.43,0.36
27.44,0.33
27.45,0.32
27.46,0.31
27.47,0.3
27.48,0.29
27.490000000000002,0.3
27.5,0.27
27.51,0.26
27.52,0.25
27.53,0.24
27.54,0.23
27.55,0.17
27.560000000000002,0.21
27.57,0.2
27.580000000000002,0.16
27.59,0.17
27.6,0.16
27.61,0.48
27.62,0.52
27.63,0.54
27.64,0.56
27.650000000000002,0.53
27.66,0.51
27.67,0.51
27.68,0.52
27.69,0.51
27.7,0.53
27.71,0.49
27.72,0.42
27.73,0.48
27.740000000000002,0.42
27.75,0.42
27.76,0.38
27.77,0.23
27.78,0.22
27.79,0.17
27.8,0.16
27.810000000000002,0.16
27.82,0.54
27.830000000000002,0.54
27.84,0.56
27.85,0.55
27.86,0.56
27.87,0.53
27.88,0.52
27.89,0.51
27.900000000000002,0.5
27.91,0.46
27.92,0.47000000000000003
27.93,0.47000000000000003
27.94,0.46
27.95,0.42
27.96,0.39
27.97,0.39
27.98,0.36
27.990000000000002,0.35000000000000003
28.0,0.34
28.01,0.33
28.02,0.29
28.03,0.3
28.04,0.3
28.05,0.28
28.060000000000002,0.25
28.07,0.24
28.080000000000002,0.23
28.09,0.22
28.1,0.24
28.11,0.2
28.12,0.19
28.13,0.2
28.14,0.18
28.150000000000002,0.16
28.16,0.16
28.17,0.54
28.18,0.54
28.19,0.54
28.2,0.53
28.21,0.52
28.22,0.51
28.23,0.55
28.240000000000002,0.53
28.25,0.52
28.26,0.51
28.27,0.48
28.28,0.49
28.29,0.44
28.3,0.43
28.310000000000002,0.27
28.32,0.3
28.330000000000002,0.25
28.34,0.18
28.35,0.17
28.36,0.18
28.37,0.55
28.38,0.54
28.39,0.53
28.400000000000002,0.55
28.41,0.54
28.42,0.54
28.43,0.53
28.44,0.51
28.45,0.5
28.46,0.49
28.47,0.49
28.48,0.44
28.490000000000002,0.46
28.5,0.41000000000000003
28.51,0.41000000000000003
28.52,0.38
28.53,0.37
28.54,0.36
28.55,0.35000000000000003
28.560000000000002,0.34
28.57,0.34
28.580000000000002,0.29
28.59,0.31
28.6,0.28
28.61,0.27
28.62,0.25
28.63,0.24
28.64,0.23
28.650000000000002,0.23
28.66,0.21
28.67,0.2
28.68,0.19
28.69,0.18
28.7,0.17
28.71,0.16
28.72,0.55
28.73,0.55
28.740000000000002,0.53
28.75,0.53
28.76,0.52
28.77,0.55
28.78,0.54
28.79,0.53
28.8,0.53
28.810000000000002,0.48
28.82,0.5
28.830000000000002,0.45
28.84,0.45
28.85,0.43
28.86,0.41000000000000003
28.87,0.3
28.88,0.24
28.89,0.23
28.900000000000002,0.19
28.91,0.16
28.92,0.16
28.93,0.55
28.94,0.54
28.95,0.54
28.96,0.56
28.97,0.52
28.98,0.51
28.990000000000002,0.52
29.0,0.49
29.01,0.5
29.02,0.47000000000000003
29.03,0.46
29.04,0.45
29.05,0.43
29.060000000000002,0.42
29.07,0.39
29.080000000000002,0.38
29.09,0.36
29.1,0.35000000000000003
29.11,0.34
29.12,0.33
29.13,0.32
29.14,0.31
29.150000000000002,0.3
29.16,0.29
29.17,0.28
29.18,0.27
29.19,0.51
29.2,0.5
29.21,0.24
29.22,0.48
29.23,0.43
29.240000000000002,0.46
29.25,0.45
29.26,0.16
29.27,0.16
29.28,0.16
29.29,0.56
29.3,0.55
29.310000000000002,0.54
29.32,0.56
29.330000000000002,0.55
29.34,0.54
29.35,0.53
29.36,0.49
29.37,0.51
29.38,0.47000000000000003
29.39,0.46
29.400000000000002,0.45
29.41,0.44
29.42,0.39
29.43,0.38
29.44,0.37
29.45,0.2
29.46,0.17
29.47,0.16
29.48,inf
29.490000000000002,inf
29.5,inf
29.51,inf
29.52,inf
29.53,inf
29.54,inf
29.55,inf
29.560000000000002,inf
29.57,inf
29.580000000000002,inf
29.59,inf
29.6,inf
29.61,inf
29.62,inf
29.63,inf
29.64,inf
29.650000000000002,inf
29.66,0.33
29.67,inf
29.68,inf
29.69,0.3
29.7,0.29
29.71,0.28
29.72,inf
29.73,0.26
29.740000000000002,0.25
29.75,0.24
29.76,0.23
29.77,0.22
29.78,0.21
29.79,0.2
29.8,0.19
29.810000000000002,inf
29.82,0.16
29.830000000000002,inf
29.84,inf
29.85,inf
29.86,inf
29.87,inf
29.88,inf
29.89,inf
29.900000000000002,inf
29.91,inf
29.92,inf
29.93,inf
29.94,inf
29.95,inf
29.96,inf
29.97,inf
29.98,inf
29.990000000000002,inf
