t,tau_R
15.65,0.38
15.66,0.38
15.67,0.54
15.68,0.38
15.69,0.47000000000000003
15.700000000000001,0.46
15.71,0.45
15.72,0.42
15.73,0.41000000000000003
15.74,0.4
15.75,0.38
15.76,0.38
15.77,0.56
15.780000000000001,0.51
15.790000000000001,0.54
15.8,0.53
15.81,0.56
15.82,0.51
15.83,0.5
15.84,0.49
15.85,0.48
15.860000000000001,0.47000000000000003
15.870000000000001,0.46
15.88,0.45
15.89,0.38
15.9,0.38
15.91,0.38
15.92,0.38
15.93,0.38
15.94,0.38
15.950000000000001,0.55
15.96,0.53
15.97,0.55
15.98,0.52
15.99,0.5
16.0,0.52
16.01,0.46
16.02,0.45
16.03,0.49
16.04,0.48
16.05,0.42
16.06,0.4
16.07,0.38
16.080000000000002,0.38
16.09,0.55
16.1,0.54
16.11,0.53
16.12,0.52
16.13,0.49
16.14,0.47000000000000003
16.15,0.46
16.16,0.38
16.17,0.38
16.18,0.38
16.19,0.38
16.2,0.38
16.21,0.38
16.22,0.53
16.23,0.5
16.240000000000002,0.47000000000000003
16.25,0.46
16.26,0.45
16.27,0.46
16.28,0.41000000000000003
16.29,0.39
16.3,0.38
16.31,0.38
16.32,0.38
16.330000000000002,0.52
16.34,0.52
16.35,0.51
16.36,0.5
16.37,0.5
16.38,0.5
16.39,0.48
16.4,0.47000000000000003
16.41,0.45
16.42,0.44
16.43,0.42
16.44,0.41000000000000003
16.45,0.39
16.46,0.38
16.47,0.38
16.48,0.52
16.490000000000002,0.51
16.5,0.5
16.51,0.49
16.52,0.54
16.53,0.51
16.54,0.52
16.55,0.49
16.56,0.48
16.57,0.51
16.580000000000002,0.46
16.59,0.47000000000000003
16.6,0.43
16.61,0.38
16.62,0.38
16.63,0.38
16.64,0.55
16.65,0.54
16.66,0.53
16.67,0.53
16.68,0.51
16.69,0.48
16.7,0.39
16.71,0.38
16.72,0.39
16.73,0.38
16.740000000000002,0.38
16.75,0.38
16.76,0.38
16.77,0.38
16.78,0.38
16.79,0.59
16.8,0.48
16.81,0.47000000000000003
16.82,0.46
16.830000000000002,0.43
16.84,0.41000000000000003
16.85,0.4
16.86,0.38
16.87,0.38
16.88,0.54
16.89,0.53
16.9,0.49
16.91,0.51
16.92,0.5
16.93,0.49
16.94,0.48
16.95,0.47000000000000003
16.96,0.46
16.97,0.45
16.98,0.41000000000000003
16.990000000000002,0.4
17.0,0.39
17.01,0.38
17.02,0.38
17.03,0.38
17.04,0.54
17.05,0.51
17.06,0.54
17.07,0.53
17.080000000000002,0.53
17.09,0.48
17.1,0.53
17.11,0.5
17.12,0.51
17.13,0.48
17.14,0.49
17.150000000000002,0.48
17.16,0.45
17.17,0.39
17.18,0.38
17.19,0.38
17.2,0.56
17.21,0.53
17.22,0.54
17.23,0.51
17.240000000000002,0.5
17.25,0.48
17.26,0.42
17.27,0.4
17.28,0.38
17.29,0.38
17.3,0.38
17.31,0.38
17.32,0.39
17.330000000000002,0.38
17.34,0.38
17.35,0.48
17.36,0.47000000000000003
17.37,0.46
17.38,0.47000000000000003
17.39,0.4
17.400000000000002,0.39
17.41,0.42
17.42,0.38
17.43,0.38
17.44,0.54
17.45,0.54
17.46,0.53
17.47,0.52
17.48,0.51
17.490000000000002,0.48
17.5,0.48
17.51,0.48
17.52,0.47000000000000003
17.53,0.45
17.54,0.42
17.55,0.42
17.56,0.4
17.57,0.39
17.580000000000002,0.38
17.59,0.38
17.6,0.38
17.61,0.53
17.62,0.48
17.63,0.53
17.64,0.52
17.650000000000002,0.51
17.66,0.5
17.67,0.49
17.68,0.42
17.69,0.48
17.7,0.4
17.71,0.43
17.72,0.44
17.73,0.38
17.740000000000002,0.38
17.75,0.38
17.76,0.55
17.77,0.53
17.78,0.53
17.79,0.5
17.8,0.49
17.81,0.48
17.82,0.47000000000000003
17.830000000000002,0.38
17.84,0.38
17.85,0.38
17.86,0.39
17.87,0.38
17.88,0.5
17.89,0.49
17.900000000000002,0.38
17.91,0.46
17.92,0.46
17.93,0.42
17.94,0.43
17.95,0.42
17.96,0.39
17.97,0.38
17.98,0.38
17.990000000000002,0.53
18.0,0.51
18.01,0.54
18.02,0.5
18.03,0.5
18.04,0.48
18.05,0.48
18.06,0.47000000000000003
18.07,0.45
18.080000000000002,0.43
18.09,0.42
18.1,0.4
18.11,0.4
18.12,0.39
18.13,0.38
18.14,0.38
18.150000000000002,0.48
18.16,0.52
18.17,0.53
18.18,0.5
18.19,0.49
18.2,0.48
18.21,0.49
18.22,0.48
18.23,0.47000000000000003
18.240000000000002,0.44
18.25,0.45
18.26,0.42
18.27,0.41000000000000003
18.28,0.4
18.29,0.38
18.3,0.39
18.31,0.55
18.32,0.54
18.330000000000002,0.53
18.34,0.52
18.35,0.38
18.36,0.48
18.37,0.4
18.38,0.38
18.39,0.38
18.400000000000002,0.38
18.41,0.38
18.42,0.38
18.43,0.38
18.44,0.38
18.45,0.38
18.46,0.52
18.47,0.51
18.48,0.46
18.490000000000002,0.43
18.5,0.42
18.51,0.4
18.52,0.38
18.53,0.38
18.54,0.54
18.55,0.53
18.56,0.53
18.57,0.52
18.580000000000002,0.53
18.59,0.52
18.6,0.52
18.61,0.47000000000000003
18.62,0.47000000000000003
18.63,0.43
18.64,0.44
18.650000000000002,0.41000000000000003
18.66,0.4
18.67,0.39
18.68,0.38
18.69,0.38
18.7,0.55
18.71,0.54
18.72,0.38
18.73,0.5
18.740000000000002,0.53
18.75,0.51
18.76,0.49
18.77,0.46
18.78,0.49
18.79,0.48
18.8,0.47000000000000003
18.81,0.49
18.82,0.45
18.830000000000002,0.42
18.84,0.39
18.85,0.38
18.86,0.55
18.87,0.55
18.88,0.54
18.89,0.53
18.900000000000002,0.52
18.91,0.5
18.92,0.39
18.93,0.43
18.94,0.38
18.95,0.38
18.96,0.38
18.97,0.39
18.98,0.39
18.990000000000002,0.38
19.0,0.54
19.01,0.48
19.02,0.38
19.03,0.46
19.04,0.45
19.05,0.43
19.06,0.4
19.07,0.39
19.080000000000002,0.38
19.09,0.38
19.1,0.38
19.11,0.52
19.12,0.53
19.13,0.52
19.14,0.51
19.150000000000002,0.5
19.16,0.5
19.17,0.48
19.18,0.47000000000000003
19.19,0.46
19.2,0.43
19.21,0.39
19.22,0.38
19.23,0.39
19.240000000000002,0.38
19.25,0.38
19.26,0.38
19.27,0.52
19.28,0.51
19.29,0.5
19.3,0.55
19.31,0.48
19.32,0.51
19.330000000000002,0.5
19.34,0.47000000000000003
19.35,0.5
19.36,0.43
19.37,0.46
19.38,0.43
19.39,0.4
19.400000000000002,0.39
19.41,0.38
19.42,0.53
19.43,0.52
19.44,0.54
19.45,0.54
19.46,0.49
19.47,0.48
19.48,0.47000000000000003
19.490000000000002,0.38
19.5,0.38
19.51,0.39
19.52,0.38
19.53,0.38
19.54,0.38
19.55,0.53
19.56,0.38
19.57,0.49
19.580000000000002,0.48
19.59,0.46
19.6,0.38
19.61,0.42
19.62,0.4
19.63,0.38
19.64,0.38
19.650000000000002,0.39
19.66,0.54
19.67,0.53
19.68,0.53
19.69,0.52
19.7,0.5
19.71,0.49
19.72,0.48
19.73,0.47000000000000003
19.740000000000002,0.47000000000000003
19.75,0.45
19.76,0.41000000000000003
19.77,0.4
19.78,0.39
19.79,0.38
19.8,0.39
19.81,0.38
19.82,0.5
19.830000000000002,0.54
19.84,0.53
19.85,0.53
19.86,0.51
19.87,0.51
19.88,0.5
19.89,0.49
19.900000000000002,0.47000000000000003
19.91,0.46
19.92,0.45
19.93,0.44
19.94,0.43
19.95,0.38
19.96,0.38
19.97,0.39
19.98,0.38
19.990000000000002,0.53
20.0,0.5
20.01,0.51
20.02,0.48
20.03,0.38
20.04,0.46
20.05,0.4
20.06,0.39
20.07,0.38
20.080000000000002,0.38
20.09,0.38
20.1,0.38
20.11,0.53
20.12,0.52
20.13,0.47000000000000003
20.14,0.46
20.150000000000002,0.45
20.16,0.44
20.17,0.41000000000000003
20.18,0.42
20.19,0.4
20.2,0.38
20.21,0.38
20.22,0.53
20.23,0.52
20.240000000000002,0.51
20.25,0.51
20.26,0.5
20.27,0.48
20.28,0.47000000000000003
20.29,0.46
20.3,0.45
20.31,0.42
20.32,0.41000000000000003
20.330000000000002,0.4
20.34,0.39
20.35,0.38
20.36,0.38
20.37,0.54
20.38,0.54
20.39,0.53
20.400000000000002,0.5
20.41,0.49
20.42,0.5
20.43,0.54
20.44,0.5700000000000001
20.45,0.47000000000000003
20.46,0.52
20.47,0.51
20.48,0.49
20.490000000000002,0.41000000000000003
20.5,0.38
20.51,0.38
20.52,0.38
20.53,0.38
20.54,0.39
20.55,0.54
20.56,0.53
20.57,0.49
20.580000000000002,0.48
20.59,0.47000000000000003
20.6,0.39
20.61,0.38
20.62,0.41000000000000003
20.63,0.4
20.64,0.38
20.650000000000002,0.39
20.66,0.38
20.67,0.51
20.68,0.47000000000000003
20.69,0.49
20.7,0.48
20.71,0.44
20.72,0.43
20.73,0.4
20.740000000000002,0.41000000000000003
20.75,0.38
20.76,0.38
20.77,0.54
20.78,0.53
20.79,0.52
20.8,0.51
20.81,0.51
20.82,0.5
20.830000000000002,0.48
20.84,0.48
20.85,0.47000000000000003
20.86,0.45
20.87,0.44
20.88,0.39
20.89,0.42
20.900000000000002,0.39
20.91,0.38
20.92,0.38
20.93,0.38
20.94,0.5
20.95,0.49
20.96,0.48
20.97,0.51
20.98,0.52
20.990000000000002,0.49
21.0,0.5
21.01,0.49
21.02,0.48
21.03,0.45
21.04,0.46
21.05,0.42
21.06,0.38
21.07,0.38
21.080000000000002,0.38
21.09,0.4
21.1,0.53
21.11,0.54
21.12,0.51
21.13,0.49
21.14,0.47000000000000003
21.150000000000002,0.38
21.16,0.4
21.17,0.38
21.18,0.38
21.19,0.38
21.2,0.38
21.21,0.39
21.22,0.38
21.23,0.49
21.240000000000002,0.48
21.25,0.47000000000000003
21.26,0.46
21.27,0.42
21.28,0.41000000000000003
21.29,0.4
21.3,0.39
21.31,0.38
21.32,0.38
21.330000000000002,0.51
21.34,0.5
21.35,0.49
21.36,0.48
21.37,0.47000000000000003
21.38,0.46
21.39,0.49
21.400000000000002,0.44
21.41,0.43
21.42,0.42
21.43,0.39
21.44,0.38
21.45,0.38
21.46,0.38
21.47,0.38
21.48,0.51
21.490000000000002,0.38
21.5,0.5700000000000001
21.51,0.53
21.52,0.55
21.53,0.48
21.54,0.47000000000000003
21.55,0.49
21.56,0.45
21.57,0.5
21.580000000000002,0.43
21.59,0.42
21.6,0.41000000000000003
21.61,0.38
21.62,0.38
21.63,0.39
21.64,0.38
21.650000000000002,0.56
21.66,0.55
21.67,0.54
21.68,0.49
21.69,0.46
21.7,0.45
21.71,0.42
21.72,0.38
21.73,0.38
21.740000000000002,0.39
21.75,0.55
21.76,0.54
21.77,0.53
21.78,0.49
21.79,0.48
21.8,0.46
21.81,0.45
21.82,0.38
21.830000000000002,0.43
21.84,0.39
21.85,0.38
21.86,0.38
21.87,0.38
21.88,0.54
21.89,0.52
21.900000000000002,0.5
21.91,0.53
21.92,0.5
21.93,0.51
21.94,0.5
21.95,0.47000000000000003
21.96,0.46
21.97,0.43
21.98,0.43
21.990000000000002,0.41000000000000003
22.0,0.4
22.01,0.38
22.02,0.38
22.03,0.38
22.04,0.53
22.05,0.38
22.06,0.51
22.07,0.52
22.080000000000002,0.53
22.09,0.5
22.1,0.49
22.11,0.5
22.12,0.49
22.13,0.44
22.14,0.43
22.150000000000002,0.42
22.16,0.4
22.17,0.39
22.18,0.38
22.19,0.38
22.2,0.38
22.21,0.53
22.22,0.52
22.23,0.51
22.240000000000002,0.5
22.25,0.49
22.26,0.42
22.27,0.38
22.28,0.38
22.29,0.38
22.3,0.4
22.31,0.39
22.32,0.53
22.330000000000002,0.52
22.34,0.38
22.35,0.38
22.36,0.46
22.37,0.45
22.38,0.44
22.39,0.43
22.400000000000002,0.39
22.41,0.38
22.42,0.38
22.43,0.38
22.44,0.52
22.45,0.51
22.46,0.51
22.47,0.53
22.48,0.52
22.490000000000002,0.48
22.5,0.5
22.51,0.49
22.52,0.45
22.53,0.44
22.54,0.42
22.55,0.41000000000000003
22.56,0.39
22.57,0.38
22.580000000000002,0.38
22.59,0.53
22.6,0.38
22.61,0.53
22.62,0.5
22.63,0.5
22.64,0.55
22.650000000000002,0.49
22.66,0.48
22.67,0.47000000000000003
22.68,0.45
22.69,0.43
22.7,0.44
22.71,0.42
22.72,0.4
22.73,0.39
22.740000000000002,0.55
22.75,0.54
22.76,0.54
22.77,0.54
22.78,0.51
22.79,0.47000000000000003
22.8,0.46
22.81,0.45
22.82,0.38
22.830000000000002,0.43
22.84,0.38
22.85,0.38
22.86,0.38
22.87,0.38
22.88,0.39
22.89,0.39
22.900000000000002,0.51
22.91,0.47000000000000003
22.92,0.46
22.93,0.39
22.94,0.44
22.95,0.39
22.96,0.38
22.97,0.38
22.98,0.38
22.990000000000002,0.38
23.0,0.52
23.01,0.54
23.02,0.53
23.03,0.49
23.04,0.51
23.05,0.5
23.06,0.47000000000000003
23.07,0.45
23.080000000000002,0.44
23.09,0.41000000000000003
23.1,0.41000000000000003
23.11,0.4
23.12,0.38
23.13,0.38
23.14,0.55
23.150000000000002,0.54
23.16,0.51
23.17,0.52
23.18,0.51
23.19,0.52
23.2,0.49
23.21,0.52
23.22,0.51
23.23,0.48
23.240000000000002,0.49
23.25,0.46
23.26,0.41000000000000003
23.27,0.46
23.28,0.41000000000000003
23.29,0.38
23.3,0.38
23.31,0.39
23.32,0.38
23.330000000000002,0.52
23.34,0.51
23.35,0.5
23.36,0.46
23.37,0.45
23.38,0.38
23.39,0.43
23.400000000000002,0.38
23.41,0.38
23.42,0.38
23.43,0.52
23.44,0.51
23.45,0.39
23.46,0.38
23.47,0.46
23.48,0.45
23.490000000000002,0.44
23.5,0.41000000000000003
23.51,0.39
23.52,0.38
23.53,0.38
23.54,0.38
23.55,0.54
23.56,0.53
23.57,0.52
23.580000000000002,0.51
23.59,0.5
23.6,0.49
23.61,0.48
23.62,0.47000000000000003
23.63,0.46
23.64,0.45
23.650000000000002,0.4
23.66,0.39
23.67,0.38
23.68,0.38
23.69,0.38
23.7,0.38
23.71,0.4
23.72,0.39
23.73,0.5700000000000001
23.740000000000002,0.52
23.75,0.49
23.76,0.5
23.77,0.75
23.78,0.48
23.79,0.46
23.8,0.46
23.81,0.44
23.82,0.41000000000000003
23.830000000000002,0.4
23.84,0.41000000000000003
23.85,0.38
23.86,0.38
23.87,0.38
23.88,0.54
23.89,0.53
23.900000000000002,0.48
23.91,0.47000000000000003
23.92,0.46
23.93,0.38
23.94,0.38
23.95,0.38
23.96,0.38
23.97,0.38
23.98,0.38
23.990000000000002,0.38
24.0,0.39
24.01,0.48
24.02,0.38
24.03,0.45
24.04,0.44
24.05,0.42
24.060000000000002,0.41000000000000003
24.07,0.41000000000000003
24.080000000000002,0.39
24.09,0.38
24.1,0.54
24.11,0.39
24.12,0.52
24.13,0.51
24.14,0.53
24.150000000000002,0.49
24.16,0.51
24.17,0.47000000000000003
24.18,0.46
24.19,0.45
24.2,0.44
24.21,0.43
24.22,0.42
24.23,0.38
24.240000000000002,0.39
24.25,0.38
24.26,0.53
24.27,0.38
24.28,0.49
24.29,0.48
24.3,0.52
24.310000000000002,0.48
24.32,0.47000000000000003
24.330000000000002,0.49
24.34,0.48
24.35,0.47000000000000003
24.36,0.46
24.37,0.42
24.38,0.38
24.39,0.38
24.400000000000002,0.39
24.41,0.38
24.42,0.38
24.43,0.55
24.44,0.5
24.45,0.52
24.46,0.51
24.47,0.46
24.48,0.41000000000000003
24.490000000000002,0.38
24.5,0.39
24.51,0.38
24.52,0.38
24.53,0.38
24.54,0.38
24.55,0.52
24.560000000000002,0.51
24.57,0.38
24.580000000000002,0.38
24.59,0.45
24.6,0.44
24.61,0.42
24.62,0.42
24.63,0.4
24.64,0.38
24.650000000000002,0.38
24.66,0.39
24.67,0.53
24.68,0.52
24.69,0.51
24.7,0.5
24.71,0.49
24.72,0.46
24.73,0.47000000000000003
24.740000000000002,0.46
24.75,0.45
24.76,0.42
24.77,0.39
24.78,0.38
24.79,0.38
24.8,0.38
24.810000000000002,0.38
24.82,0.54
24.830000000000002,0.53
24.84,0.52
24.85,0.55
24.86,0.54
24.87,0.49
24.88,0.52
24.89,0.47000000000000003
24.900000000000002,0.5
24.91,0.49
24.92,0.45
24.93,0.4
24.94,0.38
24.95,0.38
24.96,0.38
24.97,0.38
24.98,0.54
24.990000000000002,0.53
25.0,0.52
25.01,0.51
25.02,0.49
25.03,0.38
25.04,0.38
25.05,0.43
25.060000000000002,0.38
25.07,0.38
25.080000000000002,0.38
25.09,0.38
25.1,0.55
25.11,0.54
25.12,0.53
25.13,0.5
25.14,0.48
25.150000000000002,0.45
25.16,0.38
25.17,0.43
25.18,0.4
25.19,0.39
25.2,0.39
25.21,0.38
25.22,0.54
25.23,0.53
25.240000000000002,0.52
25.25,0.51
25.26,0.5
25.27,0.49
25.28,0.48
25.29,0.47000000000000003
25.3,0.46
25.310000000000002,0.45
25.32,0.44
25.330000000000002,0.4
25.34,0.38
25.35,0.38
25.36,0.38
25.37,0.38
25.38,0.51
25.39,0.39
25.400000000000002,0.53
25.41,0.49
25.42,0.51
25.43,0.5
25.44,0.49
25.45,0.5
25.46,0.49
25.47,0.46
25.48,0.42
25.490000000000002,0.41000000000000003
25.5,0.4
25.51,0.38
25.52,0.38
25.53,0.56
25.54,0.38
25.55,0.54
25.560000000000002,0.51
25.57,0.5
25.580000000000002,0.47000000000000003
25.59,0.48
25.6,0.38
25.61,0.42
25.62,0.38
25.63,0.38
25.64,0.38
25.650000000000002,0.38
25.66,0.39
25.67,0.38
25.68,0.38
25.69,0.46
25.7,0.44
25.71,0.47000000000000003
25.72,0.43
25.73,0.41000000000000003
25.740000000000002,0.4
25.75,0.39
25.76,0.38
25.77,0.54
25.78,0.52
25.79,0.52
25.8,0.51
25.810000000000002,0.5
25.82,0.53
25.830000000000002,0.48
25.84,0.47000000000000003
25.85,0.46
25.86,0.41000000000000003
25.87,0.44
25.88,0.42
25.89,0.38
25.900000000000002,0.4
25.91,0.38
25.92,0.38
25.93,0.54
25.94,0.38
25.95,0.5700000000000001
25.96,0.56
25.97,0.5
25.98,0.49
25.990000000000002,0.53
26.0,0.52
26.01,0.52
26.02,0.5
26.03,0.44
26.04,0.49
26.05,0.4
26.060000000000002,0.41000000000000003
26.07,0.38
26.080000000000002,0.38
26.09,0.55
26.1,0.4
26.11,0.53
26.12,0.52
26.13,0.49
26.14,0.46
26.150000000000002,0.38
26.16,0.38
26.17,0.38
26.18,0.38
26.19,0.39
26.2,0.39
26.21,0.52
26.22,0.51
26.23,0.38
26.240000000000002,0.47000000000000003
26.25,0.46
26.26,0.45
26.27,0.43
26.28,0.43
26.29,0.42
26.3,0.38
26.310000000000002,0.38
26.32,0.38
26.330000000000002,0.53
26.34,0.51
26.35,0.52
26.36,0.5
26.37,0.52
26.38,0.51
26.39,0.48
26.400000000000002,0.49
26.41,0.46
26.42,0.43
26.43,0.42
26.44,0.41000000000000003
26.45,0.38
26.46,0.39
26.47,0.38
26.48,0.38
26.490000000000002,0.39
26.5,0.38
26.51,0.49
26.52,0.51
26.53,0.5
26.54,0.49
26.55,0.51
26.560000000000002,0.52
26.57,0.51
26.580000000000002,0.45
26.59,0.44
26.6,0.4
26.61,0.42
26.62,0.38
26.63,0.38
26.64,0.38
26.650000000000002,0.54
26.66,0.53
26.67,0.54
26.68,0.5
26.69,0.49
26.7,0.47000000000000003
26.71,0.38
26.72,0.38
26.73,0.39
26.740000000000002,0.38
26.75,0.38
26.76,0.38
26.77,0.52
26.78,0.51
26.79,0.38
26.8,0.49
26.810000000000002,0.48
26.82,0.44
26.830000000000002,0.43
26.84,0.44
26.85,0.38
26.86,0.39
26.87,0.38
26.88,0.38
26.89,0.52
26.900000000000002,0.51
26.91,0.53
26.92,0.51
26.93,0.51
26.94,0.47000000000000003
26.95,0.46
26.96,0.48
26.97,0.42
26.98,0.43
26.990000000000002,0.4
27.0,0.38
27.01,0.38
27.02,0.38
27.03,0.38
27.04,0.38
27.05,0.38
27.060000000000002,0.53
27.07,0.49
27.080000000000002,0.56
27.09,0.51
27.1,0.5
27.11,0.48
27.12,0.52
27.13,0.47000000000000003
27.14,0.5
27.150000000000002,0.45
27.16,0.43
27.17,0.38
27.18,0.38
27.19,0.38
27.2,0.38
27.21,0.55
27.22,0.54
27.23,0.51
27.240000000000002,0.51
27.25,0.49
27.26,0.39
27.27,0.38
27.28,0.39
27.29,0.38
27.3,0.38
27.310000000000002,0.38
27.32,0.38
27.330000000000002,0.38
27.34,0.38
27.35,0.49
27.36,0.47000000000000003
27.37,0.45
27.38,0.42
27.39,0.41000000000000003
27.400000000000002,0.4
27.41,0.38
27.42,0.38
27.43,0.38
27.44,0.52
27.45,0.51
27.46,0.5
27.47,0.49
27.48,0.48
27.490000000000002,0.47000000000000003
27.5,0.46
27.51,0.45
27.52,0.44
27.53,0.43
27.54,0.41000000000000003
27.55,0.4
27.560000000000002,0.38
27.57,0.38
27.580000000000002,0.38
27.59,0.38
27.6,0.52
27.61,0.38
27.62,0.5
27.63,0.51
27.64,0.55
27.650000000000002,0.49
27.66,0.53
27.67,0.49
27.68,0.51
27.69,0.47000000000000003
27.7,0.46
27.71,0.43
27.72,0.44
27.73,0.41000000000000003
27.740000000000002,0.38
27.75,0.38
27.76,0.39
27.77,0.38
27.78,0.51
27.79,0.5
27.8,0.46
27.810000000000002,0.45
27.82,0.38
27.830000000000002,0.38
27.84,0.38
27.85,0.38
27.86,0.38
27.87,0.38
27.88,0.54
27.89,0.38
27.900000000000002,0.52
27.91,0.46
27.92,0.45
27.93,0.44
27.94,0.43
27.95,0.4
27.96,0.38
27.97,0.38
27.98,0.38
27.990000000000002,0.48
28.0,0.52
28.01,0.51
28.02,0.51
28.03,0.5
28.04,0.48
28.05,0.48
28.060000000000002,0.47000000000000003
28.07,0.44
28.080000000000002,0.44
28.09,0.43
28.1,0.39
28.11,0.4
28.12,0.38
28.13,0.38
28.14,0.38
28.150000000000002,0.38
28.16,0.38
28.17,0.5
28.18,0.49
28.19,0.51
28.2,0.48
28.21,0.47000000000000003
28.22,0.48
28.23,0.48
28.240000000000002,0.5
28.25,0.48
28.26,0.41000000000000003
28.27,0.41000000000000003
28.28,0.42
28.29,0.38
28.3,0.5700000000000001
28.310000000000002,0.38
28.32,0.55
28.330000000000002,0.54
28.34,0.53
28.35,0.49
28.36,0.48
28.37,0.38
28.38,0.43
28.39,0.39
28.400000000000002,0.38
28.41,0.38
28.42,0.5700000000000001
28.43,0.38
28.44,0.38
28.45,0.38
28.46,0.5
28.47,0.38
28.48,0.38
28.490000000000002,0.43
28.5,0.42
28.51,0.4
28.52,0.38
28.53,0.38
28.54,0.38
28.55,0.4
28.560000000000002,0.54
28.57,0.53
28.580000000000002,0.52
28.59,0.51
28.6,0.5
28.61,0.49
28.62,0.48
28.63,0.47000000000000003
28.64,0.45
28.650000000000002,0.44
28.66,0.43
28.67,0.39
28.68,0.38
28.69,0.38
28.7,0.38
28.71,0.54
28.72,0.51
28.73,0.52
28.740000000000002,0.51
28.75,0.47000000000000003
28.76,0.49
28.77,0.52
28.78,0.47000000000000003
28.79,0.46
28.8,0.45
28.810000000000002,0.44
28.82,0.43
28.830000000000002,0.42
28.84,0.38
28.85,0.38
28.86,0.38
28.87,0.39
28.88,0.53
28.89,0.52
28.900000000000002,0.51
28.91,0.48
28.92,0.38
28.93,0.38
28.94,0.39
28.95,0.43
28.96,0.38
28.97,0.38
28.98,0.38
28.990000000000002,0.53
29.0,0.51
29.01,0.5
29.02,0.49
29.03,0.47000000000000003
29.04,0.47000000000000003
29.05,0.43
29.060000000000002,0.42
29.07,0.41000000000000003
29.080000000000002,0.42
29.09,0.39
29.1,0.52
29.11,0.38
29.12,0.5
29.13,0.52
29.14,0.51
29.150000000000002,0.5
29.16,0.49
29.17,0.48
29.18,0.44
29.19,0.43
29.2,0.42
29.21,0.41000000000000003
29.22,0.39
29.23,0.38
29.240000000000002,0.38
29.25,0.54
29.26,0.38
29.27,0.39
29.28,0.52
29.29,0.54
29.3,0.49
29.310000000000002,0.49
29.32,0.51
29.330000000000002,0.47000000000000003
29.34,0.49
29.35,0.49
29.36,0.44
29.37,0.43
29.38,0.41000000000000003
29.39,0.38
29.400000000000002,0.38
29.41,0.38
29.42,0.54
29.43,0.54
29.44,0.53
29.45,0.51
29.46,0.5
29.47,0.49
29.48,0.46
29.490000000000002,0.45
29.5,0.38
29.51,0.39
29.52,0.38
29.53,0.38
29.54,0.38
29.55,0.38
29.560000000000002,0.38
29.57,inf
29.580000000000002,inf
29.59,inf
29.6,inf
29.61,inf
29.62,inf
29.63,inf
29.64,inf
29.650000000000002,inf
29.66,inf
29.67,inf
29.68,inf
29.69,inf
29.7,inf
29.71,inf
29.72,inf
29.73,inf
29.740000000000002,inf
29.75,inf
29.76,inf
29.77,inf
29.78,inf
29.79,inf
29.8,inf
29.810000000000002,inf
29.82,inf
29.830000000000002,inf
29.84,inf
29.85,inf
29.86,inf
29.87,inf
29.88,inf
29.89,inf
29.900000000000002,inf
29.91,inf
29.92,inf
29.93,inf
29.94,inf
29.95,inf
29.96,inf
29.97,inf
29.98,inf
29.990000000000002,inf
