t,channel,oor,rate
11.09,az,0,0.0
11.1,az,0,0.0
11.11,az,0,0.0
11.120000000000001,az,0,0.0
11.13,az,0,0.0
11.14,az,0,0.0
11.15,az,0,0.0
11.16,az,0,0.0
11.17,az,0,0.0
11.18,az,0,0.0
11.19,az,0,0.0
11.200000000000001,az,0,0.0
11.21,az,0,0.0
11.22,az,0,0.0
11.23,az,0,0.0
11.24,az,0,0.0
11.25,az,0,0.0
11.26,az,0,0.0
11.27,az,0,0.0
11.28,az,0,0.0
11.290000000000001,az,0,0.0
11.3,az,0,0.0
11.31,az,0,0.0
11.32,az,0,0.0
11.33,az,0,0.0
11.34,az,0,0.0
11.35,az,0,0.0
11.36,az,0,0.0
11.370000000000001,az,0,0.0
11.38,az,0,0.0
11.39,az,0,0.0
11.4,az,0,0.0
11.41,az,0,0.0
11.42,az,0,0.0
11.43,az,0,0.0
11.44,az,0,0.0
11.450000000000001,az,0,0.0
11.46,az,0,0.0
11.47,az,0,0.0
11.48,az,0,0.0
11.49,az,0,0.0
11.5,az,0,0.0
11.51,az,0,0.0
11.52,az,0,0.0
11.53,az,0,0.0
11.540000000000001,az,0,0.0
11.55,az,0,0.0
11.56,az,0,0.0
11.57,az,0,0.0
11.58,az,0,0.0
11.59,az,0,0.0
11.6,az,0,0.0
11.61,az,0,0.0
11.620000000000001,az,0,0.0
11.63,az,0,0.0
11.64,az,0,0.0
11.65,az,0,0.0
11.66,az,0,0.0
11.67,az,0,0.0
11.68,az,0,0.0
11.69,az,0,0.0
11.700000000000001,az,0,0.0
11.71,az,0,0.0
11.72,az,0,0.0
11.73,az,0,0.0
11.74,az,0,0.0
11.75,az,0,0.0
11.76,az,0,0.0
11.77,az,0,0.0
11.78,az,0,0.0
11.790000000000001,az,0,0.0
11.8,az,0,0.0
11.81,az,0,0.0
11.82,az,0,0.0
11.83,az,0,0.0
11.84,az,0,0.0
11.85,az,0,0.0
11.86,az,0,0.0
11.870000000000001,az,0,0.0
11.88,az,0,0.0
11.89,az,0,0.0
11.9,az,0,0.0
11.91,az,0,0.0
11.92,az,0,0.0
11.93,az,0,0.0
11.94,az,0,0.0
11.950000000000001,az,0,0.0
11.96,az,0,0.0
11.97,az,0,0.0
11.98,az,0,0.0
11.99,az,0,0.0
12.0,az,0,0.0
12.01,az,0,0.0
12.02,az,0,0.0
12.030000000000001,az,0,0.0
12.040000000000001,az,0,0.0
12.05,az,0,0.0
12.06,az,0,0.0
12.07,az,0,0.0
12.08,az,0,0.0
12.09,az,0,0.0
12.1,az,0,0.0
12.11,az,0,0.0
12.120000000000001,az,0,0.0
12.13,az,0,0.0
12.14,az,0,0.0
12.15,az,0,0.0
12.16,az,0,0.0
12.17,az,0,0.0
12.18,az,0,0.0
12.19,az,0,0.0
12.200000000000001,az,0,0.0
12.21,az,0,0.0
12.22,az,0,0.0
12.23,az,0,0.0
12.24,az,0,0.0
12.25,az,0,0.0
12.26,az,0,0.0
12.27,az,0,0.0
12.280000000000001,az,0,0.0
12.290000000000001,az,0,0.0
12.3,az,0,0.0
12.31,az,0,0.0
12.32,az,0,0.0
12.33,az,0,0.0
12.34,az,0,0.0
12.35,az,0,0.0
12.36,az,0,0.0
12.370000000000001,az,0,0.0
12.38,az,0,0.0
12.39,az,0,0.0
12.4,az,0,0.0
12.41,az,0,0.0
12.42,az,0,0.0
12.43,az,0,0.0
12.44,az,0,0.0
12.450000000000001,az,0,0.0
12.46,az,0,0.0
12.47,az,0,0.0
12.48,az,0,0.0
12.49,az,0,0.0
12.5,az,0,0.0
12.51,az,0,0.0
12.52,az,0,0.0
12.530000000000001,az,0,0.0
12.540000000000001,az,0,0.0
12.55,az,0,0.0
12.56,az,0,0.0
12.57,az,0,0.0
12.58,az,0,0.0
12.59,az,0,0.0
12.6,az,0,0.0
12.61,az,0,0.0
12.620000000000001,az,0,0.0
12.63,az,0,0.0
12.64,az,0,0.0
12.65,az,0,0.0
12.66,az,0,0.0
12.67,az,0,0.0
12.68,az,0,0.0
12.69,az,0,0.0
12.700000000000001,az,0,0.0
12.71,az,0,0.0
12.72,az,0,0.0
12.73,az,0,0.0
12.74,az,0,0.0
12.75,az,0,0.0
12.76,az,0,0.0
12.77,az,0,0.0
12.780000000000001,az,0,0.0
12.790000000000001,az,0,0.0
12.8,az,0,0.0
12.81,az,0,0.0
12.82,az,0,0.0
12.83,az,0,0.0
12.84,az,0,0.0
12.85,az,0,0.0
12.86,az,0,0.0
12.870000000000001,az,0,0.0
12.88,az,0,0.0
12.89,az,0,0.0
12.9,az,0,0.0
12.91,az,0,0.0
12.92,az,0,0.0
12.93,az,0,0.0
12.94,az,0,0.0
12.950000000000001,az,0,0.0
12.96,az,0,0.0
12.97,az,0,0.0
12.98,az,0,0.0
12.99,az,0,0.0
13.0,az,0,0.0
13.01,az,0,0.0
13.02,az,0,0.0
13.030000000000001,az,0,0.0
13.040000000000001,az,0,0.0
13.05,az,0,0.0
13.06,az,0,0.0
13.07,az,0,0.0
13.08,az,0,0.0
13.09,az,0,0.0
13.1,az,0,0.0
13.11,az,0,0.0
13.120000000000001,az,0,0.0
13.13,az,0,0.0
13.14,az,0,0.0
13.15,az,0,0.0
13.16,az,0,0.0
13.17,az,0,0.0
13.18,az,0,0.0
13.19,az,0,0.0
13.200000000000001,az,0,0.0
13.21,az,0,0.0
13.22,az,0,0.0
13.23,az,0,0.0
13.24,az,0,0.0
13.25,az,0,0.0
13.26,az,0,0.0
13.27,az,0,0.0
13.280000000000001,az,0,0.0
13.290000000000001,az,0,0.0
13.3,az,0,0.0
13.31,az,0,0.0
13.32,az,0,0.0
13.33,az,0,0.0
13.34,az,0,0.0
13.35,az,0,0.0
13.36,az,0,0.0
13.370000000000001,az,0,0.0
13.38,az,0,0.0
13.39,az,0,0.0
13.4,az,0,0.0
13.41,az,0,0.0
13.42,az,0,0.0
13.43,az,0,0.0
13.44,az,0,0.0
13.450000000000001,az,0,0.0
13.46,az,0,0.0
13.47,az,0,0.0
13.48,az,0,0.0
13.49,az,0,0.0
13.5,az,0,0.0
13.51,az,0,0.0
13.52,az,0,0.0
13.530000000000001,az,0,0.0
13.540000000000001,az,0,0.0
13.55,az,0,0.0
13.56,az,0,0.0
13.57,az,0,0.0
13.58,az,0,0.0
13.59,az,0,0.0
13.6,az,0,0.0
13.61,az,0,0.0
13.620000000000001,az,0,0.0
13.63,az,0,0.0
13.64,az,0,0.0
13.65,az,0,0.0
13.66,az,0,0.0
13.67,az,0,0.0
13.68,az,0,0.0
13.69,az,0,0.0
13.700000000000001,az,0,0.0
13.71,az,0,0.0
13.72,az,0,0.0
13.73,az,0,0.0
13.74,az,0,0.0
13.75,az,0,0.0
13.76,az,0,0.0
13.77,az,0,0.0
13.780000000000001,az,0,0.0
13.790000000000001,az,0,0.0
13.8,az,0,0.0
13.81,az,0,0.0
13.82,az,0,0.0
13.83,az,0,0.0
13.84,az,0,0.0
13.85,az,0,0.0
13.86,az,0,0.0
13.870000000000001,az,0,0.0
13.88,az,0,0.0
13.89,az,0,0.0
13.9,az,0,0.0
13.91,az,0,0.0
13.92,az,0,0.0
13.93,az,0,0.0
13.94,az,0,0.0
13.950000000000001,az,0,0.0
13.96,az,0,0.0
13.97,az,0,0.0
13.98,az,0,0.0
13.99,az,0,0.0
14.0,az,0,0.0
14.01,az,0,0.0
14.02,az,0,0.0
14.030000000000001,az,0,0.0
14.040000000000001,az,0,0.0
14.05,az,0,0.0
14.06,az,0,0.0
14.07,az,0,0.0
14.08,az,0,0.0
14.09,az,0,0.0
14.1,az,0,0.0
14.11,az,0,0.0
14.120000000000001,az,0,0.0
14.13,az,0,0.0
14.14,az,0,0.0
14.15,az,0,0.0
14.16,az,0,0.0
14.17,az,0,0.0
14.18,az,0,0.0
14.19,az,0,0.0
14.200000000000001,az,0,0.0
14.21,az,0,0.0
14.22,az,0,0.0
14.23,az,0,0.0
14.24,az,0,0.0
14.25,az,0,0.0
14.26,az,0,0.0
14.27,az,0,0.0
14.280000000000001,az,0,0.0
14.290000000000001,az,0,0.0
14.3,az,0,0.0
14.31,az,0,0.0
14.32,az,0,0.0
14.33,az,0,0.0
14.34,az,0,0.0
14.35,az,0,0.0
14.36,az,0,0.0
14.370000000000001,az,0,0.0
14.38,az,0,0.0
14.39,az,0,0.0
14.4,az,0,0.0
14.41,az,0,0.0
14.42,az,0,0.0
14.43,az,0,0.0
14.44,az,0,0.0
14.450000000000001,az,0,0.0
14.46,az,0,0.0
14.47,az,0,0.0
14.48,az,0,0.0
14.49,az,0,0.0
14.5,az,0,0.0
14.51,az,0,0.0
14.52,az,0,0.0
14.530000000000001,az,0,0.0
14.540000000000001,az,0,0.0
14.55,az,0,0.0
14.56,az,0,0.0
14.57,az,0,0.0
14.58,az,0,0.0
14.59,az,0,0.0
14.6,az,0,0.0
14.61,az,0,0.0
14.620000000000001,az,0,0.0
14.63,az,0,0.0
14.64,az,0,0.0
14.65,az,0,0.0
14.66,az,0,0.0
14.67,az,0,0.0
14.68,az,0,0.0
14.69,az,0,0.0
14.700000000000001,az,0,0.0
14.71,az,0,0.0
14.72,az,0,0.0
14.73,az,0,0.0
14.74,az,0,0.0
14.75,az,0,0.0
14.76,az,0,0.0
14.77,az,0,0.0
14.780000000000001,az,0,0.0
14.790000000000001,az,0,0.0
14.8,az,0,0.0
14.81,az,0,0.0
14.82,az,0,0.0
14.83,az,0,0.0
14.84,az,0,0.0
14.85,az,0,0.0
14.86,az,0,0.0
14.870000000000001,az,0,0.0
14.88,az,0,0.0
14.89,az,0,0.0
14.9,az,0,0.0
14.91,az,0,0.0
14.92,az,0,0.0
14.93,az,0,0.0
14.94,az,0,0.0
14.950000000000001,az,0,0.0
14.96,az,0,0.0
14.97,az,0,0.0
14.98,az,0,0.0
14.99,az,0,0.0
15.0,az,0,0.0
15.01,az,0,0.0
15.02,az,0,0.0
15.030000000000001,az,0,0.0
15.040000000000001,az,0,0.0
15.05,az,0,0.0
15.06,az,0,0.0
15.07,az,0,0.0
15.08,az,0,0.0
15.09,az,0,0.0
15.1,az,0,0.0
15.11,az,0,0.0
15.120000000000001,az,0,0.0
15.13,az,0,0.0
15.14,az,0,0.0
15.15,az,0,0.0
15.16,az,0,0.0
15.17,az,0,0.0
15.18,az,0,0.0
15.19,az,0,0.0
15.200000000000001,az,0,0.0
15.21,az,0,0.0
15.22,az,0,0.0
15.23,az,0,0.0
15.24,az,0,0.0
15.25,az,0,0.0
15.26,az,0,0.0
15.27,az,0,0.0
15.280000000000001,az,0,0.0
15.290000000000001,az,0,0.0
15.3,az,0,0.0
15.31,az,0,0.0
15.32,az,0,0.0
15.33,az,0,0.0
15.34,az,0,0.0
15.35,az,0,0.0
15.36,az,0,0.0
15.370000000000001,az,0,0.0
15.38,az,0,0.0
15.39,az,0,0.0
15.4,az,0,0.0
15.41,az,0,0.0
15.42,az,0,0.0
15.43,az,0,0.0
15.44,az,0,0.0
15.450000000000001,az,0,0.0
15.46,az,0,0.0
15.47,az,0,0.0
15.48,az,0,0.0
15.49,az,0,0.0
15.5,az,0,0.0
15.51,az,0,0.0
15.52,az,0,0.0
15.530000000000001,az,0,0.0
15.540000000000001,az,0,0.0
15.55,az,0,0.0
15.56,az,0,0.0
15.57,az,0,0.0
15.58,az,0,0.0
15.59,az,0,0.0
15.6,az,0,0.0
15.610000000000001,az,0,0.0
15.620000000000001,az,0,0.0
15.63,az,0,0.0
15.64,az,0,0.0
15.65,az,0,0.0
15.66,az,0,0.0
15.67,az,0,0.0
15.68,az,0,0.0
15.69,az,0,0.0
15.700000000000001,az,0,0.0
15.71,az,0,0.0
15.72,az,0,0.0
15.73,az,0,0.0
15.74,az,0,0.0
15.75,az,0,0.0
15.76,az,0,0.0
15.77,az,0,0.0
15.780000000000001,az,0,0.0
15.790000000000001,az,0,0.0
15.8,az,0,0.0
15.81,az,0,0.0
15.82,az,0,0.0
15.83,az,0,0.0
15.84,az,0,0.0
15.85,az,0,0.0
15.860000000000001,az,0,0.0
15.870000000000001,az,0,0.0
15.88,az,0,0.0
15.89,az,0,0.0
15.9,az,0,0.0
15.91,az,0,0.0
15.92,az,0,0.0
15.93,az,0,0.0
15.94,az,0,0.0
15.950000000000001,az,0,0.0
15.96,az,0,0.0
15.97,az,0,0.0
15.98,az,0,0.0
15.99,az,0,0.0
16.0,az,0,0.0
16.01,az,0,0.0
16.02,az,0,0.0
16.03,az,0,0.0
16.04,az,0,0.0
16.05,az,0,0.0
16.06,az,0,0.0
16.07,az,0,0.0
16.080000000000002,az,0,0.0
16.09,az,0,0.0
16.1,az,0,0.0
16.11,az,0,0.0
16.12,az,0,0.0
16.13,az,0,0.0
16.14,az,0,0.0
16.15,az,0,0.0
16.16,az,0,0.0
16.17,az,0,0.0
16.18,az,0,0.0
16.19,az,0,0.0
16.2,az,0,0.0
16.21,az,0,0.0
16.22,az,0,0.0
16.23,az,0,0.0
16.240000000000002,az,0,0.0
16.25,az,0,0.0
16.26,az,0,0.0
16.27,az,0,0.0
16.28,az,0,0.0
16.29,az,0,0.0
16.3,az,0,0.0
16.31,az,0,0.0
16.32,az,0,0.0
16.330000000000002,az,0,0.0
16.34,az,0,0.0
16.35,az,0,0.0
16.36,az,0,0.0
16.37,az,0,0.0
16.38,az,0,0.0
16.39,az,0,0.0
16.4,az,0,0.0
16.41,az,0,0.0
16.42,az,0,0.0
16.43,az,0,0.0
16.44,az,0,0.0
16.45,az,0,0.0
16.46,az,0,0.0
16.47,az,0,0.0
16.48,az,0,0.0
16.490000000000002,az,0,0.0
16.5,az,0,0.0
16.51,az,0,0.0
16.52,az,0,0.0
16.53,az,0,0.0
16.54,az,0,0.0
16.55,az,0,0.0
16.56,az,0,0.0
16.57,az,0,0.0
16.580000000000002,az,0,0.0
16.59,az,0,0.0
16.6,az,0,0.0
16.61,az,0,0.0
16.62,az,0,0.0
16.63,az,0,0.0
16.64,az,0,0.0
16.65,az,0,0.0
16.66,az,0,0.0
16.67,az,0,0.0
16.68,az,0,0.0
16.69,az,0,0.0
16.7,az,0,0.0
16.71,az,0,0.0
16.72,az,0,0.0
16.73,az,0,0.0
16.740000000000002,az,0,0.0
16.75,az,0,0.0
16.76,az,0,0.0
16.77,az,0,0.0
16.78,az,0,0.0
16.79,az,0,0.0
16.8,az,0,0.0
16.81,az,0,0.0
16.82,az,0,0.0
16.830000000000002,az,0,0.0
16.84,az,0,0.0
16.85,az,0,0.0
16.86,az,0,0.0
16.87,az,0,0.0
16.88,az,0,0.0
16.89,az,0,0.0
16.9,az,0,0.0
16.91,az,0,0.0
16.92,az,0,0.0
16.93,az,0,0.0
16.94,az,0,0.0
16.95,az,0,0.0
16.96,az,0,0.0
16.97,az,0,0.0
16.98,az,0,0.0
16.990000000000002,az,0,0.0
17.0,az,0,0.0
17.01,az,0,0.0
17.02,az,0,0.0
17.03,az,0,0.0
17.04,az,0,0.0
17.05,az,0,0.0
17.06,az,0,0.0
17.07,az,0,0.0
17.080000000000002,az,0,0.0
17.09,az,0,0.0
17.1,az,0,0.0
17.11,az,0,0.0
17.12,az,0,0.0
17.13,az,0,0.0
17.14,az,0,0.0
17.150000000000002,az,0,0.0
17.16,az,0,0.0
17.17,az,0,0.0
17.18,az,0,0.0
17.19,az,0,0.0
17.2,az,0,0.0
17.21,az,0,0.0
17.22,az,0,0.0
17.23,az,0,0.0
17.240000000000002,az,0,0.0
17.25,az,0,0.0
17.26,az,0,0.0
17.27,az,0,0.0
17.28,az,0,0.0
17.29,az,0,0.0
17.3,az,0,0.0
17.31,az,0,0.0
17.32,az,0,0.0
17.330000000000002,az,0,0.0
17.34,az,0,0.0
17.35,az,0,0.0
17.36,az,0,0.0
17.37,az,0,0.0
17.38,az,0,0.0
17.39,az,0,0.0
17.400000000000002,az,0,0.0
17.41,az,0,0.0
17.42,az,0,0.0
17.43,az,0,0.0
17.44,az,0,0.0
17.45,az,0,0.0
17.46,az,0,0.0
17.47,az,0,0.0
17.48,az,0,0.0
17.490000000000002,az,0,0.0
17.5,az,0,0.0
17.51,az,0,0.0
17.52,az,0,0.0
17.53,az,0,0.0
17.54,az,0,0.0
17.55,az,0,0.0
17.56,az,0,0.0
17.57,az,0,0.0
17.580000000000002,az,0,0.0
17.59,az,0,0.0
17.6,az,0,0.0
17.61,az,0,0.0
17.62,az,0,0.0
17.63,az,0,0.0
17.64,az,0,0.0
17.650000000000002,az,0,0.0
17.66,az,0,0.0
17.67,az,0,0.0
17.68,az,0,0.0
17.69,az,0,0.0
17.7,az,0,0.0
17.71,az,0,0.0
17.72,az,0,0.0
17.73,az,0,0.0
17.740000000000002,az,0,0.0
17.75,az,0,0.0
17.76,az,0,0.0
17.77,az,0,0.0
17.78,az,0,0.0
17.79,az,0,0.0
17.8,az,0,0.0
17.81,az,0,0.0
17.82,az,0,0.0
17.830000000000002,az,0,0.0
17.84,az,0,0.0
17.85,az,0,0.0
17.86,az,0,0.0
17.87,az,0,0.0
17.88,az,0,0.0
17.89,az,0,0.0
17.900000000000002,az,0,0.0
17.91,az,0,0.0
17.92,az,0,0.0
17.93,az,0,0.0
17.94,az,0,0.0
17.95,az,0,0.0
17.96,az,0,0.0
17.97,az,0,0.0
17.98,az,0,0.0
17.990000000000002,az,0,0.0
18.0,az,0,0.0
18.01,az,0,0.0
18.02,az,0,0.0
18.03,az,0,0.0
18.04,az,0,0.0
18.05,az,0,0.0
18.06,az,0,0.0
18.07,az,0,0.0
18.080000000000002,az,0,0.0
18.09,az,0,0.0
18.1,az,0,0.0
18.11,az,0,0.0
18.12,az,0,0.0
18.13,az,0,0.0
18.14,az,0,0.0
18.150000000000002,az,0,0.0
18.16,az,0,0.0
18.17,az,0,0.0
18.18,az,0,0.0
18.19,az,0,0.0
18.2,az,0,0.0
18.21,az,0,0.0
18.22,az,0,0.0
18.23,az,0,0.0
18.240000000000002,az,0,0.0
18.25,az,0,0.0
18.26,az,0,0.0
18.27,az,0,0.0
18.28,az,0,0.0
18.29,az,0,0.0
18.3,az,0,0.0
18.31,az,0,0.0
18.32,az,0,0.0
18.330000000000002,az,0,0.0
18.34,az,0,0.0
18.35,az,0,0.0
18.36,az,0,0.0
18.37,az,0,0.0
18.38,az,0,0.0
18.39,az,0,0.0
18.400000000000002,az,0,0.0
18.41,az,0,0.0
18.42,az,0,0.0
18.43,az,0,0.0
18.44,az,0,0.0
18.45,az,0,0.0
18.46,az,0,0.0
18.47,az,0,0.0
18.48,az,0,0.0
18.490000000000002,az,0,0.0
18.5,az,0,0.0
18.51,az,0,0.0
18.52,az,0,0.0
18.53,az,0,0.0
18.54,az,0,0.0
18.55,az,0,0.0
18.56,az,0,0.0
18.57,az,0,0.0
18.580000000000002,az,0,0.0
18.59,az,0,0.0
18.6,az,0,0.0
18.61,az,0,0.0
18.62,az,0,0.0
18.63,az,0,0.0
18.64,az,0,0.0
18.650000000000002,az,0,0.0
18.66,az,0,0.0
18.67,az,0,0.0
18.68,az,0,0.0
18.69,az,0,0.0
18.7,az,0,0.0
18.71,az,0,0.0
18.72,az,0,0.0
18.73,az,0,0.0
18.740000000000002,az,0,0.0
18.75,az,0,0.0
18.76,az,0,0.0
18.77,az,0,0.0
18.78,az,0,0.0
18.79,az,0,0.0
18.8,az,0,0.0
18.81,az,0,0.0
18.82,az,0,0.0
18.830000000000002,az,0,0.0
18.84,az,0,0.0
18.85,az,0,0.0
18.86,az,0,0.0
18.87,az,0,0.0
18.88,az,0,0.0
18.89,az,0,0.0
18.900000000000002,az,0,0.0
18.91,az,0,0.0
18.92,az,0,0.0
18.93,az,0,0.0
18.94,az,0,0.0
18.95,az,0,0.0
18.96,az,0,0.0
18.97,az,0,0.0
18.98,az,0,0.0
18.990000000000002,az,0,0.0
19.0,az,0,0.0
19.01,az,0,0.0
19.02,az,0,0.0
19.03,az,0,0.0
19.04,az,0,0.0
19.05,az,0,0.0
19.06,az,0,0.0
19.07,az,0,0.0
19.080000000000002,az,0,0.0
19.09,az,0,0.0
19.1,az,0,0.0
19.11,az,0,0.0
19.12,az,0,0.0
19.13,az,0,0.0
19.14,az,0,0.0
19.150000000000002,az,0,0.0
19.16,az,0,0.0
19.17,az,0,0.0
19.18,az,0,0.0
19.19,az,0,0.0
19.2,az,0,0.0
19.21,az,0,0.0
19.22,az,0,0.0
19.23,az,0,0.0
19.240000000000002,az,0,0.0
19.25,az,0,0.0
19.26,az,0,0.0
19.27,az,0,0.0
19.28,az,0,0.0
19.29,az,0,0.0
19.3,az,0,0.0
19.31,az,0,0.0
19.32,az,0,0.0
19.330000000000002,az,0,0.0
19.34,az,0,0.0
19.35,az,0,0.0
19.36,az,0,0.0
19.37,az,0,0.0
19.38,az,0,0.0
19.39,az,0,0.0
19.400000000000002,az,0,0.0
19.41,az,0,0.0
19.42,az,0,0.0
19.43,az,0,0.0
19.44,az,0,0.0
19.45,az,0,0.0
19.46,az,0,0.0
19.47,az,0,0.0
19.48,az,0,0.0
19.490000000000002,az,0,0.0
19.5,az,0,0.0
19.51,az,0,0.0
19.52,az,0,0.0
19.53,az,0,0.0
19.54,az,0,0.0
19.55,az,0,0.0
19.56,az,0,0.0
19.57,az,0,0.0
19.580000000000002,az,0,0.0
19.59,az,0,0.0
19.6,az,0,0.0
19.61,az,0,0.0
19.62,az,0,0.0
19.63,az,0,0.0
19.64,az,0,0.0
19.650000000000002,az,0,0.0
19.66,az,0,0.0
19.67,az,0,0.0
19.68,az,0,0.0
19.69,az,0,0.0
19.7,az,0,0.0
19.71,az,0,0.0
19.72,az,0,0.0
19.73,az,0,0.0
19.740000000000002,az,0,0.0
19.75,az,0,0.0
19.76,az,0,0.0
19.77,az,0,0.0
19.78,az,0,0.0
19.79,az,0,0.0
19.8,az,0,0.0
19.81,az,0,0.0
19.82,az,0,0.0
19.830000000000002,az,0,0.0
19.84,az,0,0.0
19.85,az,0,0.0
19.86,az,0,0.0
19.87,az,0,0.0
19.88,az,0,0.0
19.89,az,0,0.0
19.900000000000002,az,0,0.0
19.91,az,0,0.0
19.92,az,0,0.0
19.93,az,0,0.0
19.94,az,0,0.0
19.95,az,0,0.0
19.96,az,0,0.0
19.97,az,0,0.0
19.98,az,0,0.0
19.990000000000002,az,0,0.0
20.0,az,0,0.0
20.01,az,0,0.0
20.02,az,0,0.0
20.03,az,0,0.0
20.04,az,0,0.0
20.05,az,0,0.0
20.06,az,0,0.0
20.07,az,0,0.0
20.080000000000002,az,0,0.0
20.09,az,0,0.0
20.1,az,0,0.0
20.11,az,0,0.0
20.12,az,0,0.0
20.13,az,0,0.0
20.14,az,0,0.0
20.150000000000002,az,0,0.0
20.16,az,0,0.0
20.17,az,0,0.0
20.18,az,0,0.0
20.19,az,0,0.0
20.2,az,0,0.0
20.21,az,0,0.0
20.22,az,0,0.0
20.23,az,0,0.0
20.240000000000002,az,0,0.0
20.25,az,0,0.0
20.26,az,0,0.0
20.27,az,0,0.0
20.28,az,0,0.0
20.29,az,0,0.0
20.3,az,0,0.0
20.31,az,0,0.0
20.32,az,0,0.0
20.330000000000002,az,0,0.0
20.34,az,0,0.0
20.35,az,0,0.0
20.36,az,0,0.0
20.37,az,0,0.0
20.38,az,0,0.0
20.39,az,0,0.0
20.400000000000002,az,0,0.0
20.41,az,0,0.0
20.42,az,0,0.0
20.43,az,0,0.0
20.44,az,0,0.0
20.45,az,0,0.0
20.46,az,0,0.0
20.47,az,0,0.0
20.48,az,0,0.0
20.490000000000002,az,0,0.0
20.5,az,0,0.0
20.51,az,0,0.0
20.52,az,0,0.0
20.53,az,0,0.0
20.54,az,0,0.0
20.55,az,0,0.0
20.56,az,0,0.0
20.57,az,0,0.0
20.580000000000002,az,0,0.0
20.59,az,0,0.0
20.6,az,0,0.0
20.61,az,0,0.0
20.62,az,0,0.0
20.63,az,0,0.0
20.64,az,0,0.0
20.650000000000002,az,0,0.0
20.66,az,0,0.0
20.67,az,0,0.0
20.68,az,0,0.0
20.69,az,0,0.0
20.7,az,0,0.0
20.71,az,0,0.0
20.72,az,0,0.0
20.73,az,0,0.0
20.740000000000002,az,0,0.0
20.75,az,0,0.0
20.76,az,0,0.0
20.77,az,0,0.0
20.78,az,0,0.0
20.79,az,0,0.0
20.8,az,0,0.0
20.81,az,0,0.0
20.82,az,0,0.0
20.830000000000002,az,0,0.0
20.84,az,0,0.0
20.85,az,0,0.0
20.86,az,0,0.0
20.87,az,0,0.0
20.88,az,0,0.0
20.89,az,0,0.0
20.900000000000002,az,0,0.0
20.91,az,0,0.0
20.92,az,0,0.0
20.93,az,0,0.0
20.94,az,0,0.0
20.95,az,0,0.0
20.96,az,0,0.0
20.97,az,0,0.0
20.98,az,0,0.0
20.990000000000002,az,0,0.0
21.0,az,0,0.0
21.01,az,0,0.0
21.02,az,0,0.0
21.03,az,0,0.0
21.04,az,0,0.0
21.05,az,0,0.0
21.06,az,0,0.0
21.07,az,0,0.0
21.080000000000002,az,0,0.0
21.09,az,0,0.0
21.1,az,0,0.0
21.11,az,0,0.0
21.12,az,0,0.0
21.13,az,0,0.0
21.14,az,0,0.0
21.150000000000002,az,0,0.0
21.16,az,0,0.0
21.17,az,0,0.0
21.18,az,0,0.0
21.19,az,0,0.0
21.2,az,0,0.0
21.21,az,0,0.0
21.22,az,0,0.0
21.23,az,0,0.0
21.240000000000002,az,0,0.0
21.25,az,0,0.0
21.26,az,0,0.0
21.27,az,0,0.0
21.28,az,0,0.0
21.29,az,0,0.0
21.3,az,0,0.0
21.31,az,0,0.0
21.32,az,0,0.0
21.330000000000002,az,0,0.0
21.34,az,0,0.0
21.35,az,0,0.0
21.36,az,0,0.0
21.37,az,0,0.0
21.38,az,0,0.0
21.39,az,0,0.0
21.400000000000002,az,0,0.0
21.41,az,0,0.0
21.42,az,0,0.0
21.43,az,0,0.0
21.44,az,0,0.0
21.45,az,0,0.0
21.46,az,0,0.0
21.47,az,0,0.0
21.48,az,0,0.0
21.490000000000002,az,0,0.0
21.5,az,0,0.0
21.51,az,0,0.0
21.52,az,0,0.0
21.53,az,0,0.0
21.54,az,0,0.0
21.55,az,0,0.0
21.56,az,0,0.0
21.57,az,0,0.0
21.580000000000002,az,0,0.0
21.59,az,0,0.0
21.6,az,0,0.0
21.61,az,0,0.0
21.62,az,0,0.0
21.63,az,0,0.0
21.64,az,0,0.0
21.650000000000002,az,0,0.0
21.66,az,0,0.0
21.67,az,0,0.0
21.68,az,0,0.0
21.69,az,0,0.0
21.7,az,0,0.0
21.71,az,0,0.0
21.72,az,0,0.0
21.73,az,0,0.0
21.740000000000002,az,0,0.0
21.75,az,0,0.0
21.76,az,0,0.0
21.77,az,0,0.0
21.78,az,0,0.0
21.79,az,0,0.0
21.8,az,0,0.0
21.81,az,0,0.0
21.82,az,0,0.0
21.830000000000002,az,0,0.0
21.84,az,0,0.0
21.85,az,0,0.0
21.86,az,0,0.0
21.87,az,0,0.0
21.88,az,0,0.0
21.89,az,0,0.0
21.900000000000002,az,0,0.0
21.91,az,0,0.0
21.92,az,0,0.0
21.93,az,0,0.0
21.94,az,0,0.0
21.95,az,0,0.0
21.96,az,0,0.0
21.97,az,0,0.0
21.98,az,0,0.0
21.990000000000002,az,0,0.0
22.0,az,0,0.0
22.01,az,0,0.0
22.02,az,0,0.0
22.03,az,0,0.0
22.04,az,0,0.0
22.05,az,0,0.0
22.06,az,0,0.0
22.07,az,0,0.0
22.080000000000002,az,0,0.0
22.09,az,0,0.0
22.1,az,0,0.0
22.11,az,0,0.0
22.12,az,0,0.0
22.13,az,0,0.0
22.14,az,0,0.0
22.150000000000002,az,0,0.0
22.16,az,0,0.0
22.17,az,0,0.0
22.18,az,0,0.0
22.19,az,0,0.0
22.2,az,0,0.0
22.21,az,0,0.0
22.22,az,0,0.0
22.23,az,0,0.0
22.240000000000002,az,0,0.0
